dataset_source,label,text,text_clean,has_url,has_email,has_phone
synthetic,ham,I like dis sweater fr mango but no more my size already so irritating.,I like dis sweater fr mango but no more my size already so irritating.,0,0,0
synthetic,spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,0,0,0
synthetic,ham,.Please charge my mobile when you get up in morning.,.Please charge my mobile when you get up in morning.,0,0,0
synthetic,ham,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,0,0,0
synthetic,ham,Good morning pookie pie! Lol hope I didn't wake u up,Good morning pookie pie! Lol hope I didn't wake u up,0,0,0
synthetic,ham,Lolnice. I went from a fish to ..water.?,Lolnice. I went from a fish to ..water.?,0,0,0
synthetic,ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,0,0,0
synthetic,ham,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,0,0,0
synthetic,ham,Hope you are ENJOYING a great day.,Hope you are ENJOYING a great day.,0,0,0
synthetic,smishing,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+","complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",0,0,1
synthetic,ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,0,0,0
synthetic,ham,Its sarcasm.. .nt scarcasim,Its sarcasm.. .nt scarcasim,0,0,0
synthetic,ham,Si si. I think ill go make those oreo truffles.,Si si. I think ill go make those oreo truffles.,0,0,0
synthetic,ham,U 2.,U 2.,0,0,0
synthetic,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,Gud ni8 dear..slp well..take care..swt dreams..Muah..,0,0,0
synthetic,ham,"Alright, see you in a bit","Alright, see you in a bit",0,0,0
synthetic,ham,O we cant see if we can join denis and mina? Or does denis want alone time,O we cant see if we can join denis and mina? Or does denis want alone time,0,0,0
synthetic,ham,"Y cant u try new invention to fly..i'm not joking.,","Y cant u try new invention to fly..i'm not joking.,",0,0,0
synthetic,smishing,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,0,0,1
synthetic,ham,"No, but you told me you were going, before you got drunk!","No, but you told me you were going, before you got drunk!",0,0,0
synthetic,ham,I dont understand your message.,I dont understand your message.,0,0,0
synthetic,ham,Yup... How ü noe leh...,Yup... How ü noe leh...,0,0,0
synthetic,ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,excellent. I spent &lt;#&gt; years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,0,0,0
synthetic,ham,Already am squatting is the new way of walking,Already am squatting is the new way of walking,0,0,0
synthetic,ham,"Sorry, I'll call later�buzy","Sorry, I'll call later�buzy",0,0,0
synthetic,ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill","Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",0,0,0
synthetic,smishing,	A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,1,0,0
synthetic,smishing,You have been randomly selected for a BestBuy gift. Get your $1000 gift card at www.bestbuy.com.your-a-winner.net/?id-ichrfcycylck,You have been randomly selected for a BestBuy gift. Get your $1000 gift card at www.bestbuy.com.your-a-winner.net/?id-ichrfcycylck,0,1,0
synthetic,ham,"That's what I love to hear :V see you sundayish, then","That's what I love to hear :V see you sundayish, then",0,0,0
synthetic,ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,0,0,0
synthetic,ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu","Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",0,0,0
synthetic,smishing,"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 8927307655","As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 8927307655",0,0,1
synthetic,ham,These won't do. Have to move on to morphine,These won't do. Have to move on to morphine,0,0,0
synthetic,ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.","So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",0,0,0
synthetic,ham,I can do that! I want to please you both inside and outside the bedroom...,I can do that! I want to please you both inside and outside the bedroom...,0,0,0
synthetic,spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,0,0,0
synthetic,ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,They are just making it easy to pay back. I have &lt;#&gt; yrs to say but i can pay back earlier. You get?,0,0,0
synthetic,spam,	FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,0,0,1
synthetic,smishing,	You have 1 new voicemail. Please call 08719181503,You have 1 new voicemail. Please call 08719181503,0,0,1
synthetic,ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try","8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",0,0,0
synthetic,ham,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u,0,0,0
synthetic,ham,Ha ha ha good joke. Girls are situation seekers.,Ha ha ha good joke. Girls are situation seekers.,0,0,0
synthetic,ham,At 4. Let's go to bill millers,At 4. Let's go to bill millers,0,0,0
synthetic,ham,We'll join the  &lt;#&gt;  bus,We'll join the &lt;#&gt; bus,0,0,0
synthetic,smishing,"To cancel this order you should visit http/aetacms.com/.cas/auo.html/redirect-aopis.it�to review your details. if you need additional help, contact Apple Support.","To cancel this order you should visit http/aetacms.com/.cas/auo.html/redirect-aopis.it�to review your details. if you need additional help, contact Apple Support.",0,0,0
synthetic,ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,0,0,0
synthetic,spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,0,0,1
synthetic,ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,You have registered Sinco as Payee. Log in at icicibank.com and enter URN &lt;#&gt; to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0,1,0
synthetic,ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!,THANX 4 PUTTIN DA FONE DOWN ON ME!!,0,0,0
synthetic,ham,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...","SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",0,0,0
synthetic,smishing,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,0,0,1
synthetic,ham,Sac needs to carry on:),Sac needs to carry on:),0,0,0
synthetic,ham,I uploaded mine to Facebook,I uploaded mine to Facebook,0,0,0
synthetic,ham,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like","I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",0,0,0
synthetic,ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !","Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",0,0,0
synthetic,ham,I'm vivek:)i got call from your number.,I'm vivek:)i got call from your number.,0,0,0
synthetic,ham,I havent add ü yet right..,I havent add ü yet right..,0,0,0
synthetic,ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,0,0,0
synthetic,smishing,"	Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324","Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",0,0,1
synthetic,smishing,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,0,0,1
synthetic,ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ","HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",0,0,0
synthetic,ham,You still at the game?,You still at the game?,0,0,0
synthetic,ham,It certainly puts things into perspective when something like this happens,It certainly puts things into perspective when something like this happens,0,0,0
synthetic,ham,Its just the effect of irritation. Just ignore it,Its just the effect of irritation. Just ignore it,0,0,0
synthetic,spam,"Plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking  starts with 30000/-onwards or full down.instalments also.call 9213241451.","Plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking starts with 30000/-onwards or full down.instalments also.call 9213241451.",0,0,1
synthetic,ham,I accidentally deleted the message. Resend please.,I accidentally deleted the message. Resend please.,0,0,0
synthetic,ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),0,0,0
synthetic,ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly","Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",0,0,0
synthetic,ham,U can call now...,U can call now...,0,0,0
synthetic,ham,I like to talk pa but am not able to. I dont know y.,I like to talk pa but am not able to. I dont know y.,0,0,0
synthetic,ham,Oi when you gonna ring,Oi when you gonna ring,0,0,0
